[2014-02-18 00:10:27] Finished 25 battle, 46 sec this time, 1286 sec total
[2014-02-18 00:11:26] Finished 26 battle, 54 sec this time, 1345 sec total
[2014-02-18 00:12:25] Finished 27 battle, 54 sec this time, 1404 sec total
[2014-02-18 00:14:31] Finished 29 battle, 55 sec this time, 1530 sec total
[2014-02-18 00:15:20] Finished 30 battle, 43 sec this time, 1579 sec total
[2014-02-18 00:40:32] Finished 2 battle, 51 sec this time, 115 sec total
[2014-02-18 00:41:24] Finished 3 battle, 45 sec this time, 167 sec total
[2014-02-18 00:42:21] Finished 4 battle, 52 sec this time, 224 sec total
[2014-02-18 00:43:21] Finished 5 battle, 51 sec this time, 284 sec total
[2014-02-18 00:44:13] Finished 6 battle, 47 sec this time, 336 sec total
[2014-02-18 00:49:10] Finished 1 battle, 52 sec this time, 52 sec total
[2014-02-18 00:55:41] Finished 2 battle, 56 sec this time, 113 sec total
[2014-02-18 00:56:32] Finished 3 battle, 46 sec this time, 164 sec total
[2014-02-18 00:59:34] 1 battle, 54 sec , 54 sec All, -1 ax,-1 ay
[2014-02-18 01:26:10] 1 battle, 41 sec , 41 sec All
[2014-02-18 01:26:57] 2 battle, 42 sec , 88 sec All
[2014-02-18 01:27:57] 3 battle, 55 sec , 148 sec All
[2014-02-18 01:28:46] 4 battle, 44 sec , 197 sec All
[2014-02-18 01:29:36] 5 battle, 45 sec , 247 sec All
[2014-02-18 01:30:24] 6 battle, 42 sec , 295 sec All
[2014-02-18 01:31:14] 7 battle, 45 sec , 345 sec All
[2014-02-18 01:32:00] 8 battle, 41 sec , 391 sec All
[2014-02-18 01:32:52] 9 battle, 46 sec , 443 sec All
[2014-02-18 01:33:42] 10 battle, 44 sec , 493 sec All
[2014-02-18 01:34:31] 11 battle, 44 sec , 542 sec All
[2014-02-18 01:55:47] 1 battle, 55 sec , 55 sec All
[2014-02-18 01:57:57] 3 battle, 44 sec , 185 sec All
[2014-02-18 02:03:50] 1 battle, 60 sec , 60 sec All
[2014-02-18 02:12:15] 1 battle, 44 sec , 44 sec All
[2014-02-18 02:27:05] 1 battle, 40 sec , 40 sec All
[2014-02-18 02:28:00] 2 battle, 50 sec , 95 sec All
[2014-02-18 02:28:34] 3 battle, 30 sec , 129 sec All
[2014-02-18 02:29:21] 4 battle, 42 sec , 176 sec All
[2014-02-18 02:30:05] 5 battle, 40 sec , 220 sec All
[2014-02-18 02:30:43] 6 battle, 33 sec , 258 sec All
[2014-02-18 02:31:20] 7 battle, 32 sec , 295 sec All
[2014-02-18 02:32:08] 8 battle, 43 sec , 343 sec All
[2014-02-18 02:32:40] 9 battle, 28 sec , 375 sec All
[2014-02-18 02:33:26] 10 battle, 42 sec , 421 sec All
[2014-02-18 02:34:19] 11 battle, 43 sec , 474 sec All
[2014-02-18 02:35:05] 12 battle, 41 sec , 520 sec All
[2014-02-18 02:35:49] 13 battle, 39 sec , 564 sec All
[2014-02-18 02:36:22] 14 battle, 29 sec , 597 sec All
[2014-02-18 02:36:57] 15 battle, 30 sec , 632 sec All
[2014-02-18 02:37:42] 16 battle, 39 sec , 677 sec All
[2014-02-18 02:38:26] 17 battle, 38 sec , 721 sec All
[2014-02-18 02:39:23] 18 battle, 52 sec , 778 sec All
[2014-02-18 02:40:09] 19 battle, 41 sec , 824 sec All
[2014-02-18 02:40:50] 20 battle, 35 sec , 865 sec All
[2014-02-18 02:41:24] 21 battle, 28 sec , 899 sec All
[2014-02-18 02:42:23] 1 battle, 29 sec , 29 sec All
[2014-02-18 02:43:03] 2 battle, 36 sec , 69 sec All
[2014-02-18 02:44:00] 3 battle, 53 sec , 126 sec All
[2014-02-18 02:44:57] 4 battle, 52 sec , 183 sec All
[2014-02-18 02:45:28] 5 battle, 27 sec , 214 sec All
[2014-02-18 02:46:15] 6 battle, 41 sec , 261 sec All
[2014-02-18 02:48:01] 1 battle, 40 sec , 40 sec All
[2014-02-18 02:48:36] 2 battle, 30 sec , 75 sec All
[2014-02-18 02:49:26] 3 battle, 45 sec , 125 sec All
[2014-02-18 02:50:00] 4 battle, 29 sec , 159 sec All
[2014-02-18 02:50:48] 5 battle, 43 sec , 207 sec All
[2014-02-18 02:51:34] 6 battle, 42 sec , 253 sec All
[2014-02-18 02:53:22] 8 battle, 41 sec , 361 sec All
[2014-02-18 02:54:20] 9 battle, 53 sec , 419 sec All
[2014-02-18 02:55:09] 10 battle, 44 sec , 468 sec All
[2014-02-18 02:56:08] 11 battle, 53 sec , 527 sec All
[2014-02-18 02:56:57] 12 battle, 44 sec , 576 sec All
[2014-02-18 02:57:43] 13 battle, 42 sec , 622 sec All
[2014-02-18 02:58:17] 14 battle, 30 sec , 656 sec All
[2014-02-18 02:59:05] 15 battle, 44 sec , 704 sec All
[2014-02-18 03:15:35] 1 battle, 46 sec , 46 sec All
[2014-02-18 03:16:27] 2 battle, 47 sec , 98 sec All
[2014-02-18 03:17:26] 3 battle, 50 sec , 157 sec All
[2014-02-18 03:18:15] 4 battle, 44 sec , 206 sec All
[2014-02-18 03:19:01] 5 battle, 41 sec , 252 sec All
[2014-02-18 03:19:35] 6 battle, 29 sec , 286 sec All
[2014-02-18 03:20:33] 7 battle, 53 sec , 344 sec All
[2014-02-18 03:21:22] 8 battle, 43 sec , 393 sec All
[2014-02-18 03:21:57] 9 battle, 29 sec , 428 sec All
[2014-02-18 03:22:50] 10 battle, 47 sec , 481 sec All
[2014-02-18 03:23:50] 11 battle, 56 sec , 541 sec All
[2014-02-18 03:24:38] 12 battle, 43 sec , 589 sec All
[2014-02-18 03:25:29] 13 battle, 44 sec , 640 sec All
[2014-02-18 03:26:16] 14 battle, 42 sec , 687 sec All
[2014-02-18 03:27:08] 15 battle, 47 sec , 739 sec All
[2014-02-18 03:27:56] 16 battle, 43 sec , 787 sec All
[2014-02-18 03:28:43] 17 battle, 42 sec , 834 sec All
[2014-02-18 03:31:31] 1 battle, 45 sec , 45 sec All
[2014-02-18 03:32:22] 2 battle, 45 sec , 96 sec All
[2014-02-18 03:32:57] 3 battle, 30 sec , 131 sec All
[2014-02-18 03:33:39] 4 battle, 37 sec , 173 sec All
[2014-02-18 03:34:31] 5 battle, 47 sec , 225 sec All
[2014-02-18 03:35:18] 6 battle, 42 sec , 272 sec All
[2014-02-18 03:35:52] 7 battle, 29 sec , 306 sec All
[2014-02-18 03:36:37] 8 battle, 41 sec , 351 sec All
[2014-02-18 03:37:27] 9 battle, 46 sec , 401 sec All
[2014-02-18 03:38:15] 10 battle, 43 sec , 449 sec All
[2014-02-18 03:39:03] 11 battle, 43 sec , 497 sec All
[2014-02-18 03:39:38] 12 battle, 30 sec , 532 sec All
[2014-02-18 03:40:32] 13 battle, 48 sec , 586 sec All
[2014-02-18 03:41:19] 14 battle, 42 sec , 633 sec All
[2014-02-18 03:42:06] 15 battle, 42 sec , 680 sec All
[2014-02-18 03:43:02] 16 battle, 50 sec , 736 sec All
[2014-02-18 03:43:35] 17 battle, 29 sec , 769 sec All
[2014-02-18 03:44:23] 18 battle, 44 sec , 817 sec All
[2014-02-18 03:45:07] 19 battle, 38 sec , 861 sec All
[2014-02-18 03:45:50] 20 battle, 38 sec , 904 sec All
[2014-02-18 03:46:24] 21 battle, 29 sec , 938 sec All
[2014-02-18 03:47:12] 22 battle, 43 sec , 986 sec All
[2014-02-18 03:47:47] 23 battle, 29 sec , 1021 sec All
[2014-02-18 03:48:21] 24 battle, 29 sec , 1055 sec All
[2014-02-18 03:49:13] 25 battle, 46 sec , 1107 sec All
[2014-02-18 03:50:02] 26 battle, 44 sec , 1156 sec All
[2014-02-18 03:50:52] 27 battle, 45 sec , 1206 sec All
[2014-02-18 03:51:54] 28 battle, 57 sec , 1268 sec All
[2014-02-18 03:52:55] 29 battle, 55 sec , 1329 sec All
[2014-02-18 03:53:42] 30 battle, 42 sec , 1376 sec All
[2014-02-18 03:54:16] 31 battle, 29 sec , 1410 sec All
[2014-02-18 03:55:08] 32 battle, 47 sec , 1462 sec All
[2014-02-18 03:55:56] 33 battle, 43 sec , 1510 sec All
[2014-02-18 03:56:47] 34 battle, 46 sec , 1561 sec All
[2014-02-18 03:57:37] 35 battle, 45 sec , 1611 sec All
[2014-02-18 03:58:22] 36 battle, 40 sec , 1656 sec All
[2014-02-18 03:58:56] 37 battle, 29 sec , 1690 sec All
[2014-02-18 03:59:44] 38 battle, 43 sec , 1738 sec All
[2014-02-18 04:00:31] 39 battle, 42 sec , 1785 sec All
[2014-02-18 04:01:19] 40 battle, 43 sec , 1833 sec All
[2014-02-18 04:02:09] 41 battle, 45 sec , 1883 sec All
[2014-02-18 04:02:59] 42 battle, 44 sec , 1933 sec All
[2014-02-18 04:03:45] 43 battle, 41 sec , 1979 sec All
[2014-02-18 04:04:35] 44 battle, 45 sec , 2029 sec All
[2014-02-18 04:05:26] 45 battle, 45 sec , 2080 sec All
[2014-02-18 04:06:13] 46 battle, 42 sec , 2127 sec All
[2014-02-18 04:06:58] 47 battle, 40 sec , 2172 sec All
[2014-02-18 04:07:46] 48 battle, 43 sec , 2220 sec All
[2014-02-18 04:08:38] 49 battle, 47 sec , 2272 sec All
[2014-02-18 04:09:12] 50 battle, 29 sec , 2306 sec All
[2014-02-18 04:10:02] 51 battle, 45 sec , 2356 sec All
[2014-02-18 04:10:36] 52 battle, 29 sec , 2390 sec All
[2014-02-18 04:11:23] 53 battle, 42 sec , 2437 sec All
[2014-02-18 04:12:11] 54 battle, 43 sec , 2485 sec All
[2014-02-18 04:13:02] 55 battle, 46 sec , 2536 sec All
[2014-02-18 04:13:50] 56 battle, 43 sec , 2584 sec All
[2014-02-18 04:14:43] 57 battle, 48 sec , 2637 sec All
[2014-02-18 04:15:41] 58 battle, 43 sec , 2695 sec All
[2014-02-18 04:16:28] 59 battle, 42 sec , 2742 sec All
[2014-02-18 04:17:07] 60 battle, 30 sec , 2781 sec All
[2014-02-18 04:17:56] 61 battle, 44 sec , 2830 sec All
[2014-02-18 04:18:50] 62 battle, 45 sec , 2884 sec All
[2014-02-18 04:19:46] 63 battle, 45 sec , 2940 sec All
[2014-02-18 04:20:34] 64 battle, 43 sec , 2988 sec All
[2014-02-18 04:21:21] 65 battle, 42 sec , 3035 sec All
[2014-02-18 04:22:05] 66 battle, 39 sec , 3079 sec All
[2014-02-18 04:22:54] 67 battle, 44 sec , 3128 sec All
[2014-02-18 04:23:57] 68 battle, 52 sec , 3191 sec All
[2014-02-18 04:25:20] 69 battle, 75 sec , 3274 sec All
[2014-02-18 04:26:04] 70 battle, 36 sec , 3318 sec All
[2014-02-18 04:26:50] 71 battle, 42 sec , 3364 sec All
[2014-02-18 04:27:42] 72 battle, 46 sec , 3416 sec All
[2014-02-18 04:28:30] 73 battle, 43 sec , 3464 sec All
[2014-02-18 04:29:23] 74 battle, 45 sec , 3517 sec All
[2014-02-18 04:30:37] 75 battle, 67 sec , 3591 sec All
[2014-02-18 04:31:15] 76 battle, 34 sec , 3629 sec All
[2014-02-18 04:32:05] 77 battle, 45 sec , 3679 sec All
[2014-02-18 04:33:02] 78 battle, 52 sec , 3736 sec All
[2014-02-18 04:34:08] 79 battle, 54 sec , 3802 sec All
[2014-02-18 04:35:04] 80 battle, 52 sec , 3858 sec All
[2014-02-18 04:35:59] 81 battle, 45 sec , 3913 sec All
[2014-02-18 04:36:59] 82 battle, 55 sec , 3973 sec All
[2014-02-18 04:37:57] 83 battle, 53 sec , 4031 sec All
[2014-02-18 04:38:46] 84 battle, 43 sec , 4080 sec All
[2014-02-18 04:39:25] 85 battle, 35 sec , 4119 sec All
[2014-02-18 04:40:19] 86 battle, 45 sec , 4173 sec All
[2014-02-18 04:41:04] 87 battle, 39 sec , 4218 sec All
[2014-02-18 04:41:51] 88 battle, 43 sec , 4265 sec All
[2014-02-18 04:42:41] 89 battle, 44 sec , 4315 sec All
[2014-02-18 04:43:33] 90 battle, 47 sec , 4367 sec All
[2014-02-18 04:44:23] 91 battle, 45 sec , 4417 sec All
[2014-02-18 04:44:55] 92 battle, 27 sec , 4449 sec All
[2014-02-18 04:45:44] 93 battle, 44 sec , 4498 sec All
[2014-02-18 04:46:26] 94 battle, 37 sec , 4540 sec All
[2014-02-18 04:47:25] 95 battle, 50 sec , 4599 sec All
[2014-02-18 04:48:15] 96 battle, 45 sec , 4649 sec All
[2014-02-18 04:49:07] 97 battle, 44 sec , 4701 sec All
[2014-02-18 04:49:57] 98 battle, 45 sec , 4751 sec All
[2014-02-18 04:51:14] 99 battle, 45 sec , 4828 sec All
[2014-02-18 04:52:02] 100 battle, 42 sec , 4876 sec All
[2014-02-18 04:52:52] 101 battle, 45 sec , 4926 sec All
[2014-02-18 04:53:41] 102 battle, 37 sec , 4975 sec All
[2014-02-18 04:54:26] 103 battle, 38 sec , 5020 sec All
[2014-02-18 04:55:02] 104 battle, 32 sec , 5056 sec All
[2014-02-18 04:55:55] 105 battle, 48 sec , 5109 sec All
[2014-02-18 04:56:59] 106 battle, 55 sec , 5173 sec All
[2014-02-18 04:57:55] 107 battle, 48 sec , 5229 sec All
[2014-02-18 04:58:32] 108 battle, 33 sec , 5266 sec All
[2014-02-18 04:59:27] 109 battle, 42 sec , 5321 sec All
[2014-02-18 05:00:26] 110 battle, 54 sec , 5380 sec All
[2014-02-18 05:01:18] 111 battle, 48 sec , 5432 sec All
[2014-02-18 05:02:02] 112 battle, 32 sec , 5476 sec All
[2014-02-18 05:03:01] 113 battle, 54 sec , 5535 sec All
[2014-02-18 05:03:52] 114 battle, 46 sec , 5586 sec All
[2014-02-18 05:04:44] 115 battle, 47 sec , 5638 sec All
[2014-02-18 05:05:32] 116 battle, 43 sec , 5686 sec All
[2014-02-18 05:06:31] 117 battle, 54 sec , 5745 sec All
[2014-02-18 05:07:22] 118 battle, 46 sec , 5796 sec All
[2014-02-18 05:08:11] 119 battle, 44 sec , 5845 sec All
[2014-02-18 05:09:01] 120 battle, 45 sec , 5895 sec All
[2014-02-18 05:09:35] 121 battle, 29 sec , 5929 sec All
[2014-02-18 05:10:17] 122 battle, 37 sec , 5971 sec All
[2014-02-18 05:10:52] 123 battle, 30 sec , 6006 sec All
[2014-02-18 05:11:38] 124 battle, 41 sec , 6052 sec All
[2014-02-18 05:12:12] 125 battle, 29 sec , 6086 sec All
[2014-02-18 05:13:02] 126 battle, 45 sec , 6136 sec All
[2014-02-18 05:13:49] 127 battle, 42 sec , 6183 sec All
[2014-02-18 05:15:38] 129 battle, 44 sec , 6292 sec All
[2014-02-18 05:16:28] 130 battle, 44 sec , 6342 sec All
[2014-02-18 05:17:12] 131 battle, 39 sec , 6386 sec All
[2014-02-18 05:18:03] 132 battle, 46 sec , 6437 sec All
[2014-02-18 05:18:55] 133 battle, 47 sec , 6489 sec All
[2014-02-18 05:19:46] 134 battle, 46 sec , 6540 sec All
[2014-02-18 05:20:34] 135 battle, 43 sec , 6588 sec All
[2014-02-18 05:21:26] 136 battle, 47 sec , 6640 sec All
[2014-02-18 05:22:03] 137 battle, 32 sec , 6677 sec All
[2014-02-18 05:22:52] 138 battle, 44 sec , 6726 sec All
[2014-02-18 05:23:27] 139 battle, 30 sec , 6761 sec All
[2014-02-18 05:24:04] 140 battle, 32 sec , 6798 sec All
[2014-02-18 05:25:00] 141 battle, 51 sec , 6854 sec All
[2014-02-18 05:25:52] 142 battle, 47 sec , 6906 sec All
[2014-02-18 05:26:37] 143 battle, 40 sec , 6951 sec All
[2014-02-18 05:27:10] 144 battle, 28 sec , 6984 sec All
[2014-02-18 05:28:00] 145 battle, 45 sec , 7034 sec All
[2014-02-18 05:28:47] 146 battle, 42 sec , 7081 sec All
[2014-02-18 05:29:29] 147 battle, 37 sec , 7123 sec All
[2014-02-18 05:30:05] 148 battle, 31 sec , 7159 sec All
[2014-02-18 05:30:38] 149 battle, 27 sec , 7192 sec All
[2014-02-18 05:31:37] 150 battle, 53 sec , 7251 sec All
[2014-02-18 05:32:27] 151 battle, 45 sec , 7301 sec All
[2014-02-18 05:33:26] 152 battle, 54 sec , 7360 sec All
[2014-02-18 05:34:16] 153 battle, 45 sec , 7410 sec All
[2014-02-18 05:35:17] 154 battle, 55 sec , 7471 sec All
[2014-02-18 05:36:06] 155 battle, 44 sec , 7520 sec All
[2014-02-18 05:36:57] 156 battle, 45 sec , 7571 sec All
[2014-02-18 05:37:31] 157 battle, 29 sec , 7605 sec All
[2014-02-18 05:38:21] 158 battle, 46 sec , 7655 sec All
[2014-02-18 05:39:05] 159 battle, 38 sec , 7699 sec All
[2014-02-18 05:39:56] 160 battle, 46 sec , 7750 sec All
[2014-02-18 05:40:42] 161 battle, 41 sec , 7796 sec All
[2014-02-18 05:41:24] 162 battle, 37 sec , 7838 sec All
[2014-02-18 05:42:01] 163 battle, 32 sec , 7875 sec All
[2014-02-18 05:42:52] 164 battle, 46 sec , 7926 sec All
[2014-02-18 05:43:43] 165 battle, 46 sec , 7977 sec All
[2014-02-18 05:44:41] 166 battle, 53 sec , 8035 sec All
[2014-02-18 05:45:31] 167 battle, 44 sec , 8085 sec All
[2014-02-18 05:46:23] 168 battle, 47 sec , 8137 sec All
[2014-02-18 05:47:14] 169 battle, 46 sec , 8188 sec All
[2014-02-18 05:48:01] 170 battle, 42 sec , 8235 sec All
[2014-02-18 05:48:37] 171 battle, 31 sec , 8271 sec All
[2014-02-18 05:49:25] 172 battle, 43 sec , 8319 sec All
[2014-02-18 05:54:48] 175 battle, 46 sec , 8642 sec All
[2014-02-18 08:25:14] 1 battle, 52 sec , 52 sec All
[2014-02-18 08:26:07] 2 battle, 48 sec , 105 sec All
[2014-02-18 08:26:57] 3 battle, 33 sec , 155 sec All
[2014-02-18 08:27:50] 4 battle, 48 sec , 208 sec All
[2014-02-18 08:28:39] 5 battle, 36 sec , 257 sec All
[2014-02-18 08:29:29] 6 battle, 45 sec , 307 sec All
[2014-02-18 08:30:10] 7 battle, 36 sec , 348 sec All
[2014-02-18 08:30:45] 8 battle, 30 sec , 383 sec All
[2014-02-18 08:31:38] 9 battle, 40 sec , 436 sec All
[2014-02-18 08:32:58] 10 battle, 75 sec , 516 sec All
[2014-02-18 08:34:04] 11 battle, 45 sec , 582 sec All
[2014-02-18 08:35:17] 12 battle, 54 sec , 655 sec All
[2014-02-18 08:36:08] 13 battle, 46 sec , 706 sec All
[2014-02-18 08:36:52] 14 battle, 38 sec , 750 sec All
[2014-02-18 08:38:11] 15 battle, 63 sec , 829 sec All
[2014-02-18 08:38:55] 16 battle, 38 sec , 873 sec All
[2014-02-18 08:39:31] 17 battle, 31 sec , 909 sec All
[2014-02-18 08:40:30] 18 battle, 49 sec , 968 sec All
[2014-02-18 08:41:24] 19 battle, 48 sec , 1022 sec All
[2014-02-18 08:42:10] 20 battle, 40 sec , 1068 sec All
[2014-02-18 08:42:58] 21 battle, 43 sec , 1116 sec All
[2014-02-18 08:44:03] 22 battle, 45 sec , 1181 sec All
[2014-02-18 08:44:53] 23 battle, 45 sec , 1231 sec All
[2014-02-18 08:45:32] 24 battle, 33 sec , 1270 sec All
[2014-02-18 08:46:30] 25 battle, 53 sec , 1328 sec All
[2014-02-18 08:47:20] 26 battle, 45 sec , 1378 sec All
[2014-02-18 08:48:17] 27 battle, 49 sec , 1435 sec All
[2014-02-18 08:49:18] 28 battle, 55 sec , 1496 sec All
[2014-02-18 08:50:14] 29 battle, 50 sec , 1552 sec All
[2014-02-18 08:50:56] 30 battle, 37 sec , 1594 sec All
[2014-02-18 08:52:10] 31 battle, 47 sec , 1668 sec All
[2014-02-18 09:23:15] 1 battle, 53 sec , 53 sec All
[2014-02-18 09:24:17] 2 battle, 57 sec , 115 sec All
[2014-02-18 09:25:05] 3 battle, 41 sec , 163 sec All
[2014-02-18 09:26:03] 4 battle, 52 sec , 221 sec All
[2014-02-18 09:27:09] 5 battle, 59 sec , 287 sec All
[2014-02-18 09:28:18] 6 battle, 55 sec , 356 sec All
[2014-02-18 09:29:12] 7 battle, 48 sec , 410 sec All
[2014-02-18 09:35:48] 1 battle, 56 sec , 56 sec All
[2014-02-18 09:36:24] 2 battle, 31 sec , 92 sec All
[2014-02-18 09:37:24] 3 battle, 55 sec , 152 sec All
[2014-02-18 09:37:59] 4 battle, 29 sec , 187 sec All
[2014-02-18 09:38:54] 5 battle, 50 sec , 242 sec All
[2014-02-18 09:39:33] 6 battle, 31 sec , 281 sec All
[2014-02-18 09:40:33] 7 battle, 55 sec , 341 sec All
[2014-02-18 09:41:24] 8 battle, 46 sec , 392 sec All
[2014-02-18 09:42:41] 9 battle, 72 sec , 469 sec All
[2014-02-18 09:43:18] 10 battle, 32 sec , 506 sec All
[2014-02-18 09:44:15] 11 battle, 47 sec , 563 sec All
[2014-02-18 09:45:21] 12 battle, 47 sec , 629 sec All
[2014-02-18 09:46:23] 13 battle, 57 sec , 691 sec All
[2014-02-18 09:47:23] 14 battle, 54 sec , 751 sec All
[2014-02-18 09:48:20] 15 battle, 52 sec , 808 sec All
[2014-02-18 09:49:14] 16 battle, 47 sec , 862 sec All
[2014-02-18 09:50:23] 17 battle, 47 sec , 931 sec All
[2014-02-18 09:51:13] 18 battle, 45 sec , 981 sec All
[2014-02-18 09:52:10] 19 battle, 50 sec , 1038 sec All
[2014-02-18 09:53:03] 20 battle, 48 sec , 1091 sec All
[2014-02-18 09:54:03] 21 battle, 54 sec , 1151 sec All
[2014-02-18 09:55:03] 22 battle, 55 sec , 1211 sec All
[2014-02-18 09:56:47] 24 battle, 37 sec , 1315 sec All
[2014-02-18 09:57:45] 25 battle, 53 sec , 1373 sec All
[2014-02-18 09:58:43] 26 battle, 52 sec , 1431 sec All
[2014-02-18 09:59:54] 27 battle, 56 sec , 1502 sec All
[2014-02-18 10:00:40] 28 battle, 39 sec , 1548 sec All
[2014-02-18 10:01:29] 29 battle, 42 sec , 1597 sec All
[2014-02-18 10:02:24] 30 battle, 49 sec , 1652 sec All
[2014-02-18 10:03:18] 31 battle, 46 sec , 1706 sec All
[2014-02-18 10:09:37] 1 battle, 28 sec , 28 sec All
[2014-02-18 10:10:54] 1 battle, 44 sec , 44 sec All
[2014-02-18 10:14:59] 1 battle, 54 sec , 54 sec All
[2014-02-18 10:15:44] 2 battle, 40 sec , 99 sec All
[2014-02-18 10:16:35] 3 battle, 36 sec , 150 sec All
[2014-02-18 10:17:29] 4 battle, 47 sec , 204 sec All
[2014-02-18 10:18:17] 5 battle, 43 sec , 252 sec All
[2014-02-18 10:19:20] 6 battle, 52 sec , 315 sec All
[2014-02-18 10:20:05] 7 battle, 38 sec , 360 sec All
[2014-02-18 10:21:02] 8 battle, 36 sec , 417 sec All
[2014-02-18 10:21:47] 9 battle, 39 sec , 462 sec All
[2014-02-18 10:23:12] 1 battle, 54 sec , 54 sec All
[2014-02-18 10:23:58] 2 battle, 39 sec , 100 sec All
[2014-02-18 10:24:58] 3 battle, 52 sec , 160 sec All
[2014-02-18 10:26:15] 4 battle, 52 sec , 237 sec All
[2014-02-18 10:26:56] 5 battle, 36 sec , 278 sec All
[2014-02-18 10:32:54] 1 battle, 89 sec, 89 sec All, 0 false 
[2014-02-18 10:35:17] 1 battle, 51 sec, 51 sec All, 0 false 
[2014-02-18 10:36:02] 2 battle, 40 sec, 96 sec All, 0 false 
[2014-02-18 10:36:43] 3 battle, 37 sec, 137 sec All, 0 false 
[2014-02-18 10:37:44] 4 battle, 50 sec, 198 sec All, 0 false 
[2014-02-18 10:38:30] 5 battle, 42 sec, 244 sec All, 0 false 
